X,Y,Theta
38,77,9.81064e-06
85,40,1.04721
32,70,1.04721
165,42,-3.14159
42,71,9.81064e-06
168,24,9.81064e-06
10,88,-3.14159
14,68,-2.09439
150,36,-3.14159
33,36,2.09441
70,58,-2.09439
152,32,-2.09439
109,27,-3.14159
7,2,9.81064e-06
177,58,9.81064e-06
156,5,3.14159
116,29,-1.04719
10,38,-2.09439
111,41,3.14159
73,49,2.09441
108,77,1.04721
70,30,-1.04719
120,64,1.04721
13,12,3.14159
6,72,-2.09439
148,35,1.04721
143,17,1.04721
113,44,9.81064e-06
119,2,3.14159
69,54,-1.04719
5,65,2.09441
161,44,3.14159
156,8,-1.04719
135,64,1.04721
165,5,9.81064e-06
92,47,2.09441
76,71,-3.14159
57,78,-1.04719
165,22,9.81064e-06
54,47,-3.14159
150,54,2.09441
144,63,-3.14159
179,5,3.14159
107,81,3.14159
79,49,1.04721
61,16,9.81064e-06
42,49,1.04721
50,48,3.14159
177,46,2.09441
91,4,3.14159
17,20,-2.09439
28,75,2.09441
112,80,2.09441
158,86,3.14159
39,17,-2.09439
94,56,2.09441
166,57,2.09441
138,66,3.14159
103,40,-1.04719
176,83,9.81064e-06
97,49,-1.04719
9,43,-3.14159
158,78,-3.14159
104,33,9.81064e-06
71,73,-2.09439
74,81,-1.04719
65,7,-1.04719
42,14,3.14159
75,51,-1.04719
44,0,-1.04719
4,89,-1.04719
29,55,9.81064e-06
98,86,9.81064e-06
103,60,1.04721
161,11,9.81064e-06
135,13,2.09441
54,8,-2.09439
92,1,3.14159
108,6,2.09441
71,14,9.81064e-06
16,65,1.04721
162,83,3.14159
53,52,-1.04719
101,42,1.04721
132,4,2.09441
28,9,3.14159
14,61,2.09441
79,8,2.09441
113,22,1.04721
21,63,2.09441
24,29,9.81064e-06
29,9,-3.14159
124,78,-1.04719
111,7,-2.09439
113,33,-2.09439
52,8,-3.14159
66,67,9.81064e-06
90,43,1.04721
7,40,2.09441
16,69,-2.09439
87,41,-3.14159
126,88,-3.14159
164,40,1.04721
147,8,2.09441
156,59,3.14159
118,46,2.09441
134,18,1.04721
45,58,9.81064e-06
171,14,-3.14159
93,64,1.04721
69,86,-3.14159
92,39,1.04721
86,61,1.04721
122,25,3.14159
129,53,3.14159
58,2,2.09441
45,82,1.04721
152,59,3.14159
93,21,-3.14159
109,31,-2.09439
155,33,-3.14159
56,31,2.09441
28,63,-1.04719
149,60,1.04721
163,66,2.09441
45,29,-1.04719
39,1,-1.04719
141,43,2.09441
37,14,1.04721
101,0,3.14159
58,39,2.09441
10,6,2.09441
76,7,-3.14159
123,60,1.04721
136,1,1.04721
34,28,1.04721
174,24,-2.09439
150,34,-1.04719
166,22,-1.04719
76,62,9.81064e-06
1,69,3.14159
80,54,2.09441
105,32,9.81064e-06
12,79,1.04721
50,18,-1.04719
100,7,3.14159
42,30,2.09441
139,52,1.04721
153,24,9.81064e-06
17,2,-2.09439
170,72,-3.14159
133,65,-3.14159
92,14,-1.04719
94,20,9.81064e-06
14,86,-3.14159
71,12,2.09441
17,57,-2.09439
45,52,9.81064e-06
156,21,2.09441
67,31,9.81064e-06
106,10,3.14159
171,46,-2.09439
168,19,9.81064e-06
54,60,-1.04719
13,40,-2.09439
77,4,-3.14159
153,8,-1.04719
5,47,3.14159
129,26,2.09441
98,59,9.81064e-06
62,19,9.81064e-06
59,24,-3.14159
16,30,9.81064e-06
130,73,1.04721
4,69,9.81064e-06
10,4,9.81064e-06
88,2,2.09441
160,85,-2.09439
177,46,9.81064e-06
14,60,1.04721
143,35,-1.04719
132,31,2.09441
122,2,3.14159
67,0,3.14159
124,5,-1.04719
173,23,1.04721
145,9,1.04721
51,80,-2.09439
120,2,-3.14159
102,55,2.09441
71,10,-1.04719
105,75,-3.14159
111,89,9.81064e-06
89,36,9.81064e-06
100,27,-1.04719
169,1,-1.04719
161,3,9.81064e-06
34,10,-3.14159
26,69,1.04721
141,0,2.09441
59,83,9.81064e-06
44,81,-1.04719
33,31,9.81064e-06
55,67,9.81064e-06
136,15,-2.09439
166,31,-3.14159
2,87,-1.04719
43,32,2.09441
86,36,9.81064e-06
159,70,9.81064e-06
108,34,3.14159
87,24,-3.14159
21,0,9.81064e-06
107,45,-2.09439
67,60,3.14159
69,45,9.81064e-06
41,25,2.09441
16,64,9.81064e-06
153,47,-1.04719
84,38,-3.14159
126,63,2.09441
65,78,-2.09439
162,20,-2.09439
157,31,9.81064e-06
140,57,2.09441
159,0,-2.09439
104,80,9.81064e-06
27,22,2.09441
131,21,3.14159
2,26,-1.04719
145,57,-3.14159
111,71,-1.04719
84,8,-1.04719
69,37,2.09441
16,20,9.81064e-06
124,56,3.14159
101,67,9.81064e-06
34,72,2.09441
41,13,-2.09439
21,83,-2.09439
72,11,-1.04719
73,6,3.14159
31,7,9.81064e-06
141,42,-2.09439
136,47,3.14159
3,74,9.81064e-06
158,60,-2.09439
111,89,-2.09439
61,88,-3.14159
2,0,3.14159
112,49,-3.14159
45,70,-2.09439
106,14,-3.14159
118,71,1.04721
119,87,-2.09439
156,72,-3.14159
81,34,-2.09439
45,52,1.04721
20,54,-1.04719
144,38,9.81064e-06
111,39,-2.09439
134,62,9.81064e-06
172,16,9.81064e-06
55,76,3.14159
90,83,-3.14159
108,60,2.09441
107,53,-2.09439
41,26,-1.04719
157,61,-3.14159
146,31,-3.14159
83,4,1.04721
116,67,3.14159
2,45,-3.14159
169,67,-2.09439
98,46,-2.09439
27,3,3.14159
139,27,9.81064e-06
23,79,-1.04719
140,75,-2.09439
103,17,1.04721
127,86,-3.14159
127,27,-2.09439
131,78,-2.09439
131,28,-2.09439
102,25,1.04721
23,42,3.14159
56,58,-3.14159
41,72,9.81064e-06
130,75,2.09441
41,3,2.09441
0,58,2.09441
76,86,2.09441
29,51,-1.04719
90,65,-2.09439
36,1,-1.04719
172,78,9.81064e-06
2,57,1.04721
118,39,3.14159
54,37,-1.04719
153,17,3.14159
118,68,-3.14159
74,63,1.04721
14,46,-2.09439
162,29,2.09441
149,46,-3.14159
125,12,-1.04719
57,62,3.14159
76,8,-3.14159
13,54,2.09441
19,51,-1.04719
124,72,2.09441
85,65,2.09441
154,6,3.14159
29,32,9.81064e-06
21,21,2.09441
146,9,-1.04719
7,33,3.14159
96,27,2.09441
154,23,2.09441
97,64,-1.04719
64,8,1.04721
126,58,-1.04719
85,72,-3.14159
127,59,2.09441
28,14,1.04721
58,36,2.09441
17,35,-3.14159
27,68,-2.09439
138,28,1.04721
41,84,9.81064e-06
128,23,3.14159
156,9,1.04721
163,15,-3.14159
119,43,1.04721
147,67,3.14159
61,26,1.04721
77,22,-3.14159
140,8,1.04721
169,73,1.04721
23,50,3.14159
140,39,-2.09439
175,4,1.04721
124,37,9.81064e-06
47,88,-2.09439
123,27,-2.09439
23,44,-1.04719
116,47,9.81064e-06
140,78,1.04721
133,2,-2.09439
99,32,-2.09439
40,87,-3.14159
77,47,-2.09439
136,49,-1.04719
119,16,3.14159
95,75,2.09441
95,83,-2.09439
80,64,-2.09439
138,70,3.14159
122,18,9.81064e-06
113,40,1.04721
123,31,3.14159
155,77,9.81064e-06
55,70,3.14159
108,75,-1.04719
146,86,3.14159
103,25,3.14159
157,3,-3.14159
59,46,1.04721
123,20,2.09441
120,34,-2.09439
150,51,-1.04719
60,52,9.81064e-06
25,70,3.14159
83,59,2.09441
24,1,-3.14159
55,62,-1.04719
151,80,-1.04719
42,21,2.09441
42,69,-1.04719
64,24,3.14159
98,77,2.09441
178,30,-1.04719
165,55,-1.04719
31,57,-2.09439
53,26,-2.09439
98,17,-2.09439
158,25,-2.09439
129,32,2.09441
63,4,-3.14159
55,86,-3.14159
140,82,2.09441
132,61,9.81064e-06
2,61,-3.14159
114,25,3.14159
72,46,1.04721
143,32,-3.14159
176,37,-2.09439
134,65,2.09441
80,59,9.81064e-06
119,56,3.14159
69,9,1.04721
29,35,1.04721
139,72,9.81064e-06
172,55,2.09441
151,75,3.14159
15,74,-2.09439
69,88,9.81064e-06
158,26,3.14159
150,87,1.04721
6,0,-1.04719
71,17,1.04721
89,80,9.81064e-06
6,28,1.04721
2,66,-3.14159
124,66,2.09441
79,26,-2.09439
31,21,3.14159
17,86,1.04721
150,83,2.09441
179,12,2.09441
36,76,1.04721
153,31,-2.09439
159,73,1.04721
7,83,2.09441
112,55,9.81064e-06
75,31,-3.14159
87,56,-2.09439
110,65,2.09441
21,87,-3.14159
25,13,2.09441
154,41,9.81064e-06
48,35,1.04721
15,1,-2.09439
82,44,1.04721
37,48,-2.09439
9,52,-2.09439
36,39,2.09441
7,31,2.09441
59,39,9.81064e-06
137,74,-1.04719
161,23,1.04721
52,56,-3.14159
63,30,3.14159
167,60,3.14159
111,30,1.04721
179,4,2.09441
128,89,2.09441
0,47,-3.14159
133,18,-1.04719
22,75,-2.09439
164,64,9.81064e-06
149,66,3.14159
63,8,-1.04719
159,67,2.09441
64,18,3.14159
69,81,-3.14159
83,78,1.04721
25,55,9.81064e-06
93,50,-3.14159
110,69,3.14159
134,46,1.04721
126,15,-2.09439
9,38,1.04721
22,51,9.81064e-06
32,66,1.04721
123,55,9.81064e-06
81,14,-1.04719
66,84,2.09441
71,52,-1.04719
21,5,3.14159
98,14,9.81064e-06
168,42,3.14159
54,8,-3.14159
53,59,2.09441
6,69,3.14159
132,88,-3.14159
8,37,2.09441
37,12,1.04721
125,89,-3.14159
25,75,-3.14159
170,37,2.09441
9,26,-2.09439
75,52,-3.14159
56,64,9.81064e-06
5,9,-3.14159
125,7,2.09441
149,51,-3.14159
100,61,-3.14159
58,80,-2.09439
117,28,-2.09439
59,60,-1.04719
80,73,3.14159
57,37,-1.04719
86,39,3.14159
72,20,-3.14159
141,55,1.04721
87,8,3.14159
120,76,3.14159
178,14,1.04721
77,48,1.04721
97,65,1.04721
81,87,3.14159
98,6,2.09441
137,19,3.14159
155,86,9.81064e-06
30,46,-2.09439
145,79,-2.09439
97,14,9.81064e-06
99,85,3.14159
161,5,1.04721
172,88,2.09441
169,82,-2.09439
65,12,-3.14159
6,38,1.04721
80,54,9.81064e-06
153,15,-1.04719
124,10,3.14159
64,63,1.04721
26,34,9.81064e-06
156,63,2.09441
67,10,3.14159
57,71,-2.09439
86,55,-1.04719
35,61,1.04721
29,9,9.81064e-06
149,5,1.04721
55,86,9.81064e-06
6,43,-1.04719
81,24,1.04721
8,36,3.14159
153,67,1.04721
171,55,9.81064e-06
31,78,-3.14159
41,0,-1.04719
41,31,-2.09439
1,56,-1.04719
47,52,-2.09439
18,33,9.81064e-06
65,8,-2.09439
174,35,-2.09439
7,14,2.09441
27,71,-3.14159
116,86,2.09441
12,42,3.14159
13,46,-1.04719
163,45,-2.09439
115,66,2.09441
148,9,3.14159
147,57,3.14159
88,39,-3.14159
41,84,-3.14159
104,20,3.14159
142,51,9.81064e-06
103,8,-2.09439
21,20,3.14159
133,74,-3.14159
48,32,3.14159
160,23,1.04721
162,33,9.81064e-06
145,46,-1.04719
92,49,2.09441
15,62,-1.04719
168,86,2.09441
120,2,-1.04719
152,53,9.81064e-06
66,24,-1.04719
49,71,3.14159
61,87,3.14159
15,11,-2.09439
94,9,-2.09439
76,55,1.04721
123,77,3.14159
171,61,9.81064e-06
152,33,2.09441
86,53,-2.09439
20,84,-3.14159
15,63,2.09441
131,72,-3.14159
71,24,1.04721
4,3,-2.09439
59,19,1.04721
102,81,-2.09439
17,89,-3.14159
99,36,-3.14159
46,68,1.04721
51,41,1.04721
79,19,2.09441
162,2,9.81064e-06
120,63,1.04721
24,61,1.04721
25,43,3.14159
4,49,2.09441
87,24,9.81064e-06
177,78,1.04721
81,41,2.09441
132,19,-1.04719
132,73,-3.14159
41,52,-1.04719
54,70,-3.14159
79,69,9.81064e-06
59,9,-1.04719
167,56,-2.09439
49,15,1.04721
136,8,2.09441
54,54,-2.09439
58,18,-1.04719
16,81,9.81064e-06
17,87,-2.09439
129,65,-1.04719
99,73,-1.04719
137,11,2.09441
155,31,1.04721
19,39,1.04721
27,60,3.14159
177,18,-2.09439
49,4,9.81064e-06
56,29,2.09441
10,52,9.81064e-06
29,64,3.14159
85,24,2.09441
7,25,1.04721
120,31,-1.04719
39,18,1.04721
55,23,3.14159
80,11,2.09441
94,66,9.81064e-06
150,71,-1.04719
131,27,1.04721
131,3,9.81064e-06
30,62,3.14159
35,52,3.14159
68,57,3.14159
29,48,3.14159
27,38,3.14159
83,69,2.09441
134,5,9.81064e-06
98,44,1.04721
45,54,2.09441
24,64,9.81064e-06
155,16,9.81064e-06
176,84,9.81064e-06
59,5,-3.14159
34,33,9.81064e-06
38,63,9.81064e-06
7,43,9.81064e-06
130,35,2.09441
132,7,1.04721
78,31,3.14159
105,40,9.81064e-06
34,35,3.14159
114,82,1.04721
27,4,1.04721
138,26,2.09441
167,74,1.04721
179,23,2.09441
24,63,-2.09439
107,71,9.81064e-06
6,3,3.14159
153,37,-3.14159
32,4,-1.04719
179,81,1.04721
166,62,3.14159
174,81,1.04721
62,34,-1.04719
143,65,1.04721
36,20,3.14159
77,38,9.81064e-06
7,46,-2.09439
18,43,3.14159
30,82,3.14159
169,8,2.09441
47,2,9.81064e-06
173,23,9.81064e-06
64,40,2.09441
135,9,2.09441
92,35,1.04721
168,67,1.04721
178,33,-3.14159
174,51,3.14159
75,44,9.81064e-06
98,56,9.81064e-06
138,2,-1.04719
98,88,-2.09439
87,77,3.14159
28,69,3.14159
139,51,2.09441
88,36,9.81064e-06
155,46,2.09441
98,67,3.14159
167,27,1.04721
170,16,9.81064e-06
60,32,-2.09439
25,28,1.04721
139,42,9.81064e-06
115,40,3.14159
5,53,-1.04719
38,13,3.14159
76,18,-2.09439
103,30,9.81064e-06
48,59,-1.04719
36,26,9.81064e-06
140,81,3.14159
81,5,-1.04719
111,58,3.14159
141,13,3.14159
21,64,-1.04719
23,10,-2.09439
76,63,2.09441
68,56,1.04721
72,31,-2.09439
33,87,-2.09439
55,67,-2.09439
44,68,9.81064e-06
65,42,-1.04719
163,4,9.81064e-06
136,57,1.04721
11,45,1.04721
159,31,3.14159
134,73,-2.09439
110,85,1.04721
117,14,9.81064e-06
68,69,9.81064e-06
156,3,3.14159
118,9,9.81064e-06
24,43,1.04721
168,79,-1.04719
55,83,2.09441
138,47,1.04721
3,64,2.09441
148,3,-2.09439
15,89,2.09441
144,73,2.09441
160,15,3.14159
153,78,-2.09439
64,60,9.81064e-06
106,85,9.81064e-06
121,11,3.14159
131,71,-2.09439
15,28,-2.09439
71,15,-2.09439
125,58,-1.04719
168,29,2.09441
110,58,9.81064e-06
46,82,-3.14159
76,18,3.14159
165,9,-1.04719
74,35,-1.04719
158,38,9.81064e-06
42,0,3.14159
9,81,2.09441
127,32,-2.09439
102,64,-2.09439
112,50,-2.09439
54,3,-3.14159
5,24,3.14159
38,18,1.04721
31,70,3.14159
124,56,-2.09439
163,28,-2.09439
152,51,3.14159
72,9,1.04721
11,76,3.14159
167,70,9.81064e-06
167,2,9.81064e-06
92,76,-3.14159
112,28,-3.14159
14,66,1.04721
135,57,1.04721
160,65,9.81064e-06
47,17,1.04721
74,0,1.04721
51,58,-3.14159
74,16,-1.04719
26,7,9.81064e-06
113,83,9.81064e-06
169,65,-1.04719
8,40,-2.09439
150,62,-3.14159
151,76,3.14159
125,20,-2.09439
30,56,9.81064e-06
163,37,-1.04719
103,78,1.04721
161,81,-1.04719
17,48,-2.09439
1,70,-3.14159
6,15,9.81064e-06
173,40,1.04721
137,38,9.81064e-06
40,8,3.14159
50,24,-2.09439
106,52,-1.04719
68,37,-1.04719
106,60,9.81064e-06
100,36,3.14159
61,9,9.81064e-06
58,69,9.81064e-06
92,28,3.14159
84,63,2.09441
57,9,-2.09439
164,1,-1.04719
28,6,3.14159
129,36,2.09441
166,66,-3.14159
66,18,-1.04719
108,2,9.81064e-06
133,2,1.04721
95,34,3.14159
107,53,-3.14159
20,54,3.14159
162,49,1.04721
132,60,2.09441
164,8,9.81064e-06
60,61,2.09441
69,31,-1.04719
63,48,1.04721
152,79,-1.04719
9,18,9.81064e-06
67,34,-2.09439
89,8,3.14159
6,4,-3.14159
86,82,1.04721
44,46,-3.14159
137,86,3.14159
109,7,3.14159
7,48,3.14159
45,83,1.04721
169,84,2.09441
178,2,3.14159
115,72,-1.04719
96,64,-2.09439
14,35,-1.04719
141,17,2.09441
150,30,-2.09439
91,54,2.09441
81,86,3.14159
40,40,-1.04719
80,18,-1.04719
19,19,-2.09439
21,10,3.14159
108,1,9.81064e-06
81,2,3.14159
55,85,9.81064e-06
68,60,3.14159
41,44,-1.04719
33,1,9.81064e-06
4,47,3.14159
150,81,-1.04719
25,56,-3.14159
1,1,-3.14159
59,70,2.09441
113,13,-2.09439
67,5,9.81064e-06
4,5,-3.14159
41,32,3.14159
153,70,1.04721
174,12,-2.09439
44,35,-2.09439
70,86,1.04721
48,23,-2.09439
0,35,9.81064e-06
31,86,-3.14159
43,78,3.14159
138,6,-1.04719
178,73,9.81064e-06
50,39,-3.14159
171,75,1.04721
87,29,9.81064e-06
53,27,3.14159
127,82,-2.09439
124,79,2.09441
1,83,1.04721
163,34,-2.09439
170,48,1.04721
46,81,1.04721
131,0,-3.14159
109,23,9.81064e-06
133,75,-2.09439
104,39,3.14159
38,25,2.09441
60,80,-1.04719
98,30,-1.04719
42,70,-3.14159
122,84,-1.04719
19,67,-1.04719
93,40,2.09441
178,18,-3.14159
152,37,-1.04719
177,37,9.81064e-06
64,73,1.04721
147,64,1.04721
8,86,3.14159
139,84,-2.09439
91,77,-2.09439
79,18,-3.14159
21,21,-2.09439
177,62,1.04721
139,76,-3.14159
11,17,-2.09439
116,16,-1.04719
76,56,-3.14159
75,24,-1.04719
171,9,9.81064e-06
155,3,2.09441
48,20,-1.04719
133,16,-3.14159
120,27,1.04721
174,46,3.14159
2,2,1.04721
159,5,2.09441
60,77,-1.04719
96,36,-1.04719
26,76,1.04721
22,17,-1.04719
46,55,2.09441
160,13,-2.09439
106,41,3.14159
98,5,-2.09439
122,3,-2.09439
8,35,-2.09439
174,29,-3.14159
104,19,-3.14159
29,86,3.14159
123,19,-2.09439
11,65,3.14159
75,54,1.04721
144,25,-1.04719
43,7,1.04721
143,72,3.14159
48,37,2.09441
162,53,-3.14159
20,83,1.04721
99,49,-1.04719
25,61,2.09441
79,79,2.09441
153,44,3.14159
66,9,2.09441
126,39,2.09441
86,47,1.04721
101,34,3.14159
29,5,2.09441
167,53,-2.09439
40,8,-3.14159
165,75,1.04721
98,44,-2.09439
22,63,-3.14159
107,1,-3.14159
170,72,3.14159
133,33,-1.04719
173,31,-2.09439
54,62,-2.09439
145,39,-1.04719
60,14,-2.09439
113,59,-1.04719
97,88,2.09441
104,88,3.14159
51,9,-2.09439
160,72,1.04721
159,77,3.14159
94,85,9.81064e-06
59,11,2.09441
115,62,9.81064e-06
107,46,2.09441
110,26,2.09441
116,13,1.04721
31,81,3.14159
129,75,2.09441
22,64,-1.04719
74,75,1.04721
72,36,2.09441
94,59,-1.04719
132,22,9.81064e-06
119,75,9.81064e-06
6,86,1.04721
136,63,2.09441
171,39,2.09441
38,70,3.14159
58,81,9.81064e-06
167,30,-2.09439
0,78,-3.14159
49,67,-1.04719
170,6,1.04721
43,1,9.81064e-06
29,41,3.14159
65,53,1.04721
2,21,3.14159
120,82,-3.14159
134,42,2.09441
95,0,1.04721
33,67,3.14159
44,5,-3.14159
45,57,9.81064e-06
66,10,1.04721
75,0,1.04721
20,65,-3.14159
66,6,3.14159
38,62,3.14159
152,39,2.09441
27,48,3.14159
79,68,9.81064e-06
84,53,-1.04719
154,8,3.14159
100,45,-1.04719
160,84,1.04721
90,75,1.04721
97,71,1.04721
114,75,-2.09439
100,89,2.09441
44,30,3.14159
3,80,2.09441
151,58,-1.04719
89,35,9.81064e-06
125,58,9.81064e-06
36,80,1.04721
68,13,1.04721
8,80,3.14159
144,4,1.04721
150,45,-3.14159
145,24,-1.04719
24,62,9.81064e-06
85,51,-3.14159
98,61,-2.09439
11,11,-2.09439
38,79,2.09441
52,16,-3.14159
146,8,-3.14159
161,10,3.14159
69,3,2.09441
53,45,9.81064e-06
3,31,9.81064e-06
172,76,-1.04719
5,36,-1.04719
137,46,-2.09439
133,10,9.81064e-06
137,37,-1.04719
124,49,-3.14159
47,58,-2.09439
118,69,-2.09439
49,50,3.14159
153,37,9.81064e-06
19,83,9.81064e-06
118,48,-3.14159
13,4,2.09441
38,67,-1.04719
115,16,3.14159
143,40,1.04721
96,67,2.09441
171,48,-2.09439
29,35,2.09441
103,18,2.09441
162,78,9.81064e-06
161,23,3.14159
138,86,2.09441
5,40,-3.14159
89,13,-2.09439
117,10,3.14159
109,31,9.81064e-06
81,11,-1.04719
160,59,-2.09439
127,89,-1.04719
77,89,1.04721
112,48,-3.14159
159,49,-3.14159
130,43,9.81064e-06
131,28,-3.14159
3,11,2.09441
83,49,1.04721
23,32,3.14159
41,34,-2.09439
109,13,9.81064e-06
11,6,-3.14159
11,58,-2.09439
79,37,-2.09439
151,7,-1.04719
78,21,3.14159
12,84,-3.14159
114,59,-3.14159
165,72,-2.09439
157,81,3.14159
61,33,9.81064e-06
137,31,9.81064e-06
54,13,-3.14159
155,56,3.14159
156,70,1.04721
144,26,3.14159
144,66,-3.14159
8,82,-3.14159
171,71,-3.14159
86,77,2.09441
165,20,2.09441
66,62,-2.09439
144,73,9.81064e-06
41,75,-2.09439
103,79,1.04721
13,2,-3.14159
160,73,-1.04719
105,87,-3.14159
97,45,-1.04719
142,9,3.14159
96,81,3.14159
103,89,-1.04719
142,68,-2.09439
94,37,2.09441
128,87,-1.04719
79,20,1.04721
91,37,-2.09439
104,42,-3.14159
100,43,-1.04719
7,47,9.81064e-06
50,79,-2.09439
93,66,1.04721
67,73,-2.09439
142,48,3.14159
4,71,-3.14159
121,32,3.14159
16,11,-3.14159
28,59,-2.09439
74,23,2.09441
79,40,-1.04719
132,15,-1.04719
122,25,-3.14159
59,35,2.09441
58,63,-2.09439
70,77,-1.04719
173,4,-2.09439
132,89,-1.04719
66,3,-1.04719
22,16,1.04721
17,27,-1.04719
81,31,2.09441
15,63,-1.04719
116,23,-3.14159
83,45,1.04721
75,60,2.09441
133,22,1.04721
38,7,-1.04719
111,65,-1.04719
30,45,-2.09439
26,38,-3.14159
91,81,-1.04719
117,41,3.14159
40,0,9.81064e-06
60,64,2.09441
119,12,9.81064e-06
62,18,3.14159
159,58,-1.04719
33,1,-2.09439
5,39,1.04721
106,51,-2.09439
16,68,1.04721
49,47,2.09441
24,36,-1.04719
104,24,-3.14159
170,85,3.14159
26,89,-3.14159
143,85,-2.09439
106,89,-2.09439
122,8,9.81064e-06
70,21,3.14159
153,11,-3.14159
39,79,1.04721
175,25,-3.14159
66,23,9.81064e-06
43,30,2.09441
102,33,9.81064e-06
145,12,1.04721
97,36,2.09441
158,79,3.14159
54,60,-2.09439
154,35,2.09441
137,19,1.04721
74,45,-3.14159
79,59,-3.14159
67,46,-3.14159
126,76,2.09441
141,84,2.09441
77,77,9.81064e-06
53,17,9.81064e-06
97,89,2.09441
73,64,-2.09439
6,66,1.04721
109,34,-3.14159
171,3,-1.04719
138,85,-2.09439
8,51,1.04721
79,38,-2.09439
41,50,-2.09439
45,72,2.09441
58,80,-1.04719
152,74,9.81064e-06
130,18,-2.09439
89,48,9.81064e-06
167,41,-2.09439
169,35,1.04721
161,68,-3.14159
163,29,1.04721
164,26,9.81064e-06
168,51,3.14159
175,0,-3.14159
146,14,3.14159
167,5,3.14159
142,69,-1.04719
2,10,-3.14159
4,41,1.04721
178,54,2.09441
138,40,-1.04719
170,22,-3.14159
99,13,9.81064e-06
113,14,9.81064e-06
73,12,9.81064e-06
166,56,1.04721
120,52,2.09441
160,89,-3.14159
44,32,3.14159
41,38,3.14159
164,23,1.04721
124,38,-3.14159
12,46,-1.04719
150,53,-3.14159
68,33,-3.14159
50,25,-1.04719
11,32,3.14159
97,26,-1.04719
22,34,9.81064e-06
49,66,9.81064e-06
55,0,9.81064e-06
16,36,1.04721
158,62,-1.04719
157,37,3.14159
171,60,2.09441
152,83,2.09441
124,20,3.14159
119,30,2.09441
147,8,-2.09439
164,33,-2.09439
132,25,3.14159
131,44,1.04721
53,51,-1.04719
86,27,9.81064e-06
76,86,-1.04719
5,55,2.09441
60,37,-3.14159
78,2,-3.14159
111,46,9.81064e-06
86,24,-3.14159
128,58,-1.04719
85,83,-3.14159
136,28,1.04721
45,58,2.09441
173,36,-3.14159
80,11,-2.09439
90,34,3.14159
74,72,2.09441
2,28,-3.14159
94,70,3.14159
108,55,1.04721
163,23,-3.14159
11,67,1.04721
171,66,2.09441
72,1,-1.04719
151,65,-3.14159
130,57,2.09441
113,60,1.04721
12,43,-2.09439
9,22,-1.04719
50,32,3.14159
127,1,-1.04719
82,52,9.81064e-06
54,44,-1.04719
116,14,-3.14159
157,56,-3.14159
6,83,3.14159
47,81,2.09441
86,69,-3.14159
10,4,-1.04719
146,1,2.09441
82,65,3.14159
8,58,9.81064e-06
120,69,-2.09439
151,14,-3.14159
113,82,-2.09439
26,9,3.14159
119,79,-2.09439
25,35,-2.09439
26,32,-3.14159
143,54,2.09441
89,38,1.04721
123,35,9.81064e-06
43,39,2.09441
86,23,3.14159
61,23,3.14159
114,3,1.04721
45,37,-1.04719
172,26,-1.04719
86,81,2.09441
43,43,3.14159
32,8,9.81064e-06
57,15,-3.14159
173,33,-1.04719
101,1,1.04721
24,53,2.09441
176,47,-3.14159
50,21,-3.14159
156,25,3.14159
86,12,-1.04719
52,8,-2.09439
143,53,-1.04719
4,54,9.81064e-06
70,25,3.14159
156,7,3.14159
26,54,-1.04719
49,37,-1.04719
101,10,2.09441
38,84,-3.14159
84,75,2.09441
158,32,9.81064e-06
117,21,3.14159
55,60,9.81064e-06
24,34,1.04721
121,83,9.81064e-06
89,34,9.81064e-06
51,80,1.04721
168,26,1.04721
54,21,3.14159
40,46,-1.04719
1,61,9.81064e-06
158,64,9.81064e-06
112,50,3.14159
34,22,2.09441
20,88,2.09441
89,3,-3.14159
107,23,9.81064e-06
155,79,1.04721
93,77,-2.09439
108,25,9.81064e-06
39,9,9.81064e-06
31,59,2.09441
135,40,1.04721
71,73,2.09441
91,74,9.81064e-06
110,32,9.81064e-06
87,15,-3.14159
129,48,-2.09439
99,16,3.14159
29,53,2.09441
134,85,-3.14159
97,72,-1.04719
174,40,-3.14159
123,6,2.09441
69,87,9.81064e-06
60,48,3.14159
85,4,9.81064e-06
30,53,-1.04719
179,82,2.09441
10,19,-3.14159
57,66,9.81064e-06
49,68,1.04721
69,78,9.81064e-06
18,48,2.09441
161,66,-2.09439
104,51,3.14159
90,8,3.14159
132,79,3.14159
140,5,-3.14159
16,28,2.09441
5,12,3.14159
7,61,9.81064e-06
30,1,-1.04719
120,83,-2.09439
130,10,-1.04719
174,76,-3.14159
32,75,-1.04719
123,72,-2.09439
179,84,-1.04719
0,28,2.09441
36,69,1.04721
161,1,2.09441
31,19,2.09441
172,75,-2.09439
173,24,1.04721
122,45,-1.04719
94,64,3.14159
24,72,9.81064e-06
167,28,-1.04719
16,68,9.81064e-06
130,66,3.14159
175,48,9.81064e-06
118,25,-1.04719
114,40,3.14159
156,64,1.04721
50,7,-3.14159
157,11,-2.09439
167,50,9.81064e-06
19,61,1.04721
92,25,1.04721
45,79,2.09441
94,43,9.81064e-06
96,62,9.81064e-06
127,2,-2.09439
163,47,-2.09439
15,6,9.81064e-06
83,30,-2.09439
53,77,2.09441
45,30,-3.14159
115,32,-2.09439
53,55,1.04721
111,36,-1.04719
153,3,-3.14159
95,73,1.04721
32,72,9.81064e-06
172,21,-2.09439
91,51,-1.04719
160,34,2.09441
112,22,9.81064e-06
104,68,1.04721
9,40,9.81064e-06
63,42,9.81064e-06
